name,logo,appid,type,steam_appid,is_free,supported_languages,developers,publishers,price_overview,original_price,discounted_price,platforms,genres,achievements,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews
Yu-Gi-Oh! Master Duel,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1449850/2cfeb39d0907ae6ffe8ed071cf1f4b618ba7f3b3/capsule_sm_120.jpg?t=1738647047,1449850,game,1449850,True,"English, French, Italian, German, Spanish - Latin America, Portuguese - Brazil, Japanese, Korean, Simplified Chinese, Traditional Chinese",['KONAMI'],['KONAMI'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Simulation', 'Strategy', 'Free To Play']",11.0,0.0,0.0,No user reviews,0.0,0.0,0.0
RoadCraft,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2104890/c3a371763f0945e30ed01ce16dea6991008a635f/capsule_sm_120_alt_assets_0.jpg?t=1740482464,2104890,game,2104890,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Simplified Chinese, Traditional Chinese, Polish, Portuguese - Brazil, Russian, Czech, Korean, Arabic, Turkish<br><strong>*</strong>languages with full audio support",['Saber Interactive'],['Focus Entertainment'],"39,99€",,"39,99€","{'windows': True, 'mac': False, 'linux': False}","['Adventure', 'Simulation']",,0.0,0.0,No user reviews,0.0,0.0,0.0
Hell Let Loose,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/686810/d32131283addc0aa9b28c3dd8749458a3cbc35a3/capsule_sm_120.jpg?t=1737653047,686810,game,686810,False,"English, French, German, Spanish - Spain, Russian, Simplified Chinese, Polish, Portuguese - Brazil, Traditional Chinese, Korean, Japanese",['Team17'],['Team17'],"29,99€","59,99€","29,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",183.0,20.0,8.0,Very Positive,47574.0,8672.0,56246.0
Enshrouded,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1203620/4a6bf92e0d334fd13d77542ffd3c494b63343f2e/capsule_sm_120.jpg?t=1738154124,1203620,game,1203620,False,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish, Ukrainian, Thai",['Keen Games GmbH'],['Keen Games GmbH'],"29,99€",,"29,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG', 'Early Access']",45.0,20.0,8.0,Very Positive,29490.0,4032.0,33522.0
Microsoft Flight Simulator 2024,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2537590/c992a0851b2714fdeaa65469ba5e7b8e60c06a96/capsule_sm_120.jpg?t=1737043940,2537590,game,2537590,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Dutch<strong>*</strong>, Finnish<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Norwegian<strong>*</strong>, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Swedish<strong>*</strong>, Turkish<strong>*</strong><br><strong>*</strong>languages with full audio support",['Asobo Studio'],['Xbox Game Studios'],"79,99€",,"79,99€","{'windows': True, 'mac': False, 'linux': False}",['Simulation'],27.0,20.0,5.0,Mixed,3195.0,4070.0,7265.0
ELDEN RING,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1245620/capsule_sm_120.jpg?t=1739922037,1245620,game,1245620,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Thai, Traditional Chinese, Arabic<br><strong>*</strong>languages with full audio support","['FromSoftware, Inc.']","['FromSoftware, Inc.', 'Bandai Namco Entertainment']","59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'RPG']",42.0,20.0,8.0,Very Positive,372532.0,22912.0,395444.0
Football Manager 2024,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2252570/capsule_sm_120.jpg?t=1702984758,2252570,game,2252570,False,"English, French, Italian, German, Spanish - Spain, Danish, Dutch, Greek, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Russian, Simplified Chinese, Swedish, Turkish",['Sports Interactive'],['SEGA'],"59,99€",,"59,99€","{'windows': True, 'mac': True, 'linux': False}","['Simulation', 'Sports', 'Strategy']",100.0,20.0,8.0,Very Positive,4535.0,408.0,4943.0
Hello Kitty Island Adventure,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2495100/f3d7b938ad51a287edc8ffafa3532e8c9ca9fa16/capsule_sm_120.jpg?t=1738357302,2495100,game,2495100,False,"English, French, Italian, German, Spanish - Spain, Arabic, Dutch, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish",['Sunblink'],['Sunblink'],"39,99€",,"39,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",54.0,20.0,8.0,Very Positive,2187.0,138.0,2325.0
Farming Simulator 22,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1248130/capsule_sm_120.jpg?t=1715068241,1248130,game,1248130,False,"English, French, Italian, German, Spanish - Spain, Czech, Danish, Dutch, Finnish, Hungarian, Japanese, Korean, Polish, Portuguese - Portugal, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Swedish, Traditional Chinese, Turkish, Norwegian, Spanish - Latin America",['Giants Software'],['Giants Software'],"11,99€","19,99€","11,99€","{'windows': True, 'mac': True, 'linux': False}",['Simulation'],45.0,20.0,8.0,Very Positive,21302.0,1734.0,23036.0
HITMAN World of Assassination,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1659040/capsule_sm_120.jpg?t=1737630798,1659040,game,1659040,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Russian, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support",['IO Interactive A/S'],['IO Interactive A/S'],"9,99€",,"9,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",83.0,20.0,8.0,Very Positive,16641.0,2653.0,19294.0
Ghost of Tsushima DIRECTOR'S CUT,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2215430/capsule_sm_120.jpg?t=1737495883,2215430,game,2215430,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese<strong>*</strong>, Korean, Norwegian, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Swedish, Thai, Traditional Chinese, Turkish, Croatian<br><strong>*</strong>languages with full audio support","['Sucker Punch Productions', 'Nixxes Software']",['PlayStation Publishing LLC'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",77.0,20.0,8.0,Very Positive,22894.0,1517.0,24411.0
ARK: Survival Evolved,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/346110/capsule_sm_120.jpg?t=1709879597,346110,game,346110,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Russian<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Simplified Chinese<strong>*</strong>, Czech<strong>*</strong>, Danish<strong>*</strong>, Dutch<strong>*</strong>, Hungarian<strong>*</strong>, Polish<strong>*</strong>, Swedish<strong>*</strong>, Thai<strong>*</strong>, Traditional Chinese<strong>*</strong>, Turkish<strong>*</strong>, Ukrainian<strong>*</strong>, Finnish<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong><br><strong>*</strong>languages with full audio support","['Studio Wildcard', 'Instinct Games', 'Efecto Studios', 'Virtual Basement LLC']","['Studio Wildcard', 'Snail Games USA']","14,79€",,"14,79€","{'windows': True, 'mac': True, 'linux': False}","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",32.0,20.0,8.0,Very Positive,196966.0,45815.0,242781.0
Dead by Daylight,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/381210/capsule_sm_120.jpg?t=1738165502,381210,game,381210,False,"English<strong>*</strong>, French<strong>*</strong>, Italian, German, Spanish - Spain, Russian, Simplified Chinese, Portuguese - Brazil, Thai, Traditional Chinese, Japanese<strong>*</strong>, Korean, Polish, Spanish - Latin America, Turkish<br><strong>*</strong>languages with full audio support",['Behaviour Interactive Inc.'],['Behaviour Interactive Inc.'],"19,99€",,"19,99€","{'windows': True, 'mac': False, 'linux': False}",['Action'],270.0,20.0,8.0,Very Positive,172976.0,41395.0,214371.0
Planet Coaster 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2688950/capsule_sm_120.jpg?t=1740741338,2688950,game,2688950,False,"English<strong>*</strong>, French<strong>*</strong>, Italian, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Czech, Dutch, Japanese<strong>*</strong>, Korean<strong>*</strong>, Polish, Portuguese - Brazil, Simplified Chinese<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Frontier Developments'],['Frontier Developments'],"49,99€",,"49,99€","{'windows': True, 'mac': False, 'linux': False}","['Simulation', 'Strategy']",36.0,20.0,5.0,Mixed,2817.0,1865.0,4682.0
Far Cry® Primal,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/371660/capsule_sm_120.jpg?t=1694554883,371660,game,371660,False,"English, French, Italian, German, Spanish - Spain, Czech, Dutch, Finnish, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Swedish, Traditional Chinese",['Ubisoft'],['Ubisoft'],"12,49€","49,99€","12,49€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",55.0,20.0,8.0,Very Positive,9753.0,1685.0,11438.0
PUBG: BATTLEGROUNDS,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/578080/72361ae79b439e83e17445e5d9ab3fab7aba8a60/capsule_sm_120.jpg?t=1736389084,578080,game,578080,True,"English, Korean, Simplified Chinese, French, German, Spanish - Spain, Arabic, Japanese, Polish, Portuguese - Portugal, Russian, Turkish, Thai, Italian, Portuguese - Brazil, Traditional Chinese, Ukrainian",['PUBG Corporation'],"['KRAFTON, Inc.']",,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",37.0,20.0,5.0,Mixed,174569.0,101846.0,276415.0
ULTRAKILL,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1229490/capsule_sm_120.jpg?t=1740623813,1229490,game,1229490,False,English<strong>*</strong><br><strong>*</strong>languages with full audio support,"['Arsi ""Hakita"" Patala']",['New Blood Interactive'],"16,07€","23,99€","16,07€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Indie', 'Early Access']",0.0,20.0,9.0,Overwhelmingly Positive,100310.0,2077.0,102387.0
Command & Conquer™ Remastered Collection,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1213210/capsule_sm_120.jpg?t=1659021785,1213210,game,1213210,False,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Spanish - Spain, Polish, Russian, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support","['Petroglyph', 'Lemon Sky Studios']",['Electronic Arts'],"5,99€","19,99€","5,99€","{'windows': True, 'mac': False, 'linux': False}",['Strategy'],33.0,20.0,8.0,Very Positive,15157.0,1338.0,16495.0
Fast Food Simulator,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2916430/capsule_sm_120.jpg?t=1733918579,2916430,game,2916430,False,"English, French, Italian, German, Spanish - Spain, Hungarian, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish, Ukrainian, Portuguese - Portugal, Arabic, Dutch, Danish, Finnish, Swedish",['No Ceiling Games'],['No Ceiling Games'],"14,79€",,"14,79€","{'windows': True, 'mac': False, 'linux': False}","['Indie', 'Simulation', 'Early Access']",11.0,20.0,9.0,Overwhelmingly Positive,1901.0,88.0,1989.0
Sea of Thieves: 2024 Edition,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1172620/57502441e09f5b8eaa560b2d1538cb3d68c32ab9/capsule_sm_120.jpg?t=1740060616,1172620,game,1172620,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Korean, Polish, Japanese, Turkish, Thai<br><strong>*</strong>languages with full audio support",['Rare Ltd'],['Xbox Game Studios'],"39,99€",,"39,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",273.0,20.0,8.0,Very Positive,122055.0,13821.0,135876.0
Like a Dragon: Pirate Yakuza in Hawaii,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3061810/99ff0f2acf35c829ffea33c2c463beae64999b3a/capsule_sm_120.jpg?t=1740131371,3061810,game,3061810,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese<strong>*</strong>, Korean, Portuguese - Brazil, Russian, Simplified Chinese<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Ryu Ga Gotoku Studio'],['SEGA'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",62.0,20.0,8.0,Very Positive,1604.0,100.0,1704.0
New World: Aeternum,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1063730/2fe94eba6734521fbd4f44fb23ea66cb79376067/capsule_sm_120.jpg?t=1739224826,1063730,game,1063730,False,"English<strong>*</strong>, French<strong>*</strong>, Italian, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Polish, Portuguese - Brazil<strong>*</strong>, Spanish - Latin America<br><strong>*</strong>languages with full audio support",['Amazon Games'],['Amazon Games'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Massively Multiplayer', 'RPG']",133.0,20.0,5.0,Mixed,95829.0,44447.0,140276.0
Age of Empires II: Definitive Edition,https://shared.fastly.steamstatic.com/store_item_assets/steam/subs/248721/capsule_sm_120.jpg?t=1731601468,248721,,,,,,,,,,,,,0.0,0.0,No user reviews,0.0,0.0,0.0
Raft,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/648800/capsule_sm_120.jpg?t=1727184011,648800,game,648800,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Swedish<br><strong>*</strong>languages with full audio support",['Redbeet Interactive'],['Axolot Games'],"19,99€",,"19,99€","{'windows': True, 'mac': False, 'linux': False}","['Adventure', 'Indie', 'Simulation']",104.0,20.0,8.0,Very Positive,111635.0,7193.0,118828.0
MapleStory,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/216150/d61bed5b6bf4eabba66c7364652b74bd3f963241/capsule_sm_120_alt_assets_8.jpg?t=1740615416,216150,game,216150,True,English,['NEXON Korea Corporation'],['Nexon America Inc.'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Casual', 'Massively Multiplayer', 'RPG', 'Free To Play']",0.0,20.0,5.0,Mixed,48.0,32.0,80.0
iRacing,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/266410/capsule_sm_120.jpg?t=1738166032,266410,game,266410,False,English<strong>*</strong><br><strong>*</strong>languages with full audio support,"['iRacing.com Motorsport Simulations', 'iRacing']","['iRacing.com Motorsport Simulations', 'iRacing']","10,99€",,"10,99€","{'windows': True, 'mac': False, 'linux': False}","['Massively Multiplayer', 'Racing', 'Simulation', 'Sports']",,20.0,8.0,Very Positive,1486.0,352.0,1838.0
Prince of Persia The Lost Crown,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2751000/capsule_sm_120.jpg?t=1736259456,2751000,game,2751000,False,"English<strong>*</strong>, French<strong>*</strong>, Italian, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Persian<strong>*</strong><br><strong>*</strong>languages with full audio support",['Ubisoft Montpellier'],['Ubisoft'],"19,99€","39,99€","19,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",40.0,20.0,8.0,Very Positive,1270.0,190.0,1460.0
Rocksmith® 2014 Edition REMASTERED LEARN & PLAY,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/221680/84e612e826e79c986f3f61bdc5dba8b4dc000a04/capsule_sm_120.jpg?t=1738085431,221680,game,221680,False,"English<strong>*</strong>, German<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong><br><strong>*</strong>languages with full audio support","['Ubisoft - San Francisco', 'Ubisoft - Osaka']",['Ubisoft'],"2,99€","9,99€","2,99€","{'windows': True, 'mac': False, 'linux': False}","['Casual', 'Simulation']",47.0,20.0,8.0,Very Positive,8756.0,1358.0,10114.0
A Game About Digging A Hole,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3244220/16fb91171fecc9d2929e534af307038db2a8e319/capsule_sm_120.jpg?t=1739437793,3244220,game,3244220,False,"English, German, French, Italian, Spanish - Spain, Portuguese - Brazil, Simplified Chinese, Japanese, Korean, Polish, Russian",['Cyberwave'],"['rokaplay Bou·tique', 'Drillhounds']","4,99€",,"4,99€","{'windows': True, 'mac': False, 'linux': False}","['Adventure', 'Indie']",10.0,20.0,8.0,Very Positive,5141.0,447.0,5588.0
PowerWash Simulator,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1290000/9d9f1f777477c1b7286f153be8f9e317eeabbfd3/capsule_sm_120.jpg?t=1737560778,1290000,game,1290000,False,"English, Korean, Russian, French, German, Spanish - Spain, Japanese, Simplified Chinese, Traditional Chinese, Italian, Turkish, Portuguese - Brazil",['FuturLab'],['Square Enix'],"24,99€",,"24,99€","{'windows': True, 'mac': False, 'linux': False}","['Casual', 'Indie', 'Simulation']",90.0,20.0,9.0,Overwhelmingly Positive,33309.0,712.0,34021.0
Riders Republic,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2290180/capsule_sm_120.jpg?t=1736259065,2290180,game,2290180,False,"English<strong>*</strong>, French<strong>*</strong>, Italian, German<strong>*</strong>, Spanish - Spain, Simplified Chinese, Traditional Chinese, Korean, Japanese<br><strong>*</strong>languages with full audio support","['Ubisoft Annecy', 'Ubisoft Belgrade', 'Ubisoft Kyiv', 'Ubisoft Pune', 'Ubisoft Odesa']",['Ubisoft Entertainment'],"7,99€","39,99€","7,99€","{'windows': True, 'mac': False, 'linux': False}","['Massively Multiplayer', 'Sports']",,20.0,8.0,Very Positive,3600.0,816.0,4416.0
Immortals Fenyx Rising,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2221920/capsule_sm_120.jpg?t=1736258794,2221920,game,2221920,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic, Simplified Chinese<strong>*</strong>, Traditional Chinese, Korean, Japanese<strong>*</strong>, Dutch, Polish, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Czech<br><strong>*</strong>languages with full audio support",['Ubisoft'],['Ubisoft'],"3,99€","39,99€","3,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",68.0,20.0,6.0,Mostly Positive,1058.0,446.0,1504.0
Hades II,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1145350/265e9251a433448db350abf36986af7b842afbfb/capsule_sm_120.jpg?t=1739993549,1145350,game,1145350,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Greek, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish, Ukrainian<br><strong>*</strong>languages with full audio support",['Supergiant Games'],['Supergiant Games'],"28,99€",,"28,99€","{'windows': True, 'mac': True, 'linux': False}","['Action', 'Indie', 'RPG', 'Early Access']",,20.0,9.0,Overwhelmingly Positive,31986.0,982.0,32968.0
House Flipper 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1190970/acbf0f91bf304751429b34a1e8232157a961a449/capsule_sm_120.jpg?t=1740569000,1190970,game,1190970,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Dutch, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish, Ukrainian<br><strong>*</strong>languages with full audio support",['Frozen District'],['Frozen District'],"37,49€",,"37,49€","{'windows': True, 'mac': False, 'linux': False}","['Casual', 'Indie', 'Simulation']",36.0,20.0,8.0,Very Positive,4950.0,1044.0,5994.0
7 Days to Die,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/251570/capsule_sm_120.jpg?t=1736194886,251570,game,251570,False,"English, French, German, Spanish - Spain, Italian, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish",['The Fun Pimps'],['The Fun Pimps Entertainment LLC'],"28,59€","43,99€","28,59€","{'windows': True, 'mac': True, 'linux': True}","['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",43.0,20.0,8.0,Very Positive,99830.0,13482.0,113312.0
Poppy Playtime,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1721470/capsule_sm_120.jpg?t=1732118564,1721470,game,1721470,True,"English<strong>*</strong>, French, Italian, German, Portuguese - Brazil<strong>*</strong>, Russian, Spanish - Latin America<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong><br><strong>*</strong>languages with full audio support",['Mob Entertainment'],['Mob Entertainment'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Indie']",,20.0,8.0,Very Positive,12592.0,3120.0,15712.0
Team Fortress 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/440/capsule_sm_120.jpg?t=1739985926,440,game,440,True,"English<strong>*</strong>, Danish, Dutch, Finnish, French, German, Italian, Japanese, Norwegian, Polish, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Spain, Swedish, Traditional Chinese, Korean, Czech, Hungarian, Portuguese - Brazil, Turkish, Greek, Bulgarian, Romanian, Thai, Ukrainian, Spanish - Latin America<br><strong>*</strong>languages with full audio support",['Valve'],['Valve'],,,,"{'windows': True, 'mac': False, 'linux': True}","['Action', 'Free To Play']",520.0,20.0,6.0,Mostly Positive,17453.0,7309.0,24762.0
Age of Empires II: Definitive Edition,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/813780/capsule_sm_120.jpg?t=1731939100,813780,game,813780,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Japanese, Korean<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Russian, Simplified Chinese<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Traditional Chinese<strong>*</strong>, Turkish, Vietnamese, Spanish - Spain<strong>*</strong>, Polish, Hindi, Malay<br><strong>*</strong>languages with full audio support","['Forgotten Empires', 'Tantalus Media', 'Wicked Witch', ""World's Edge"", 'CaptureAge']",['Xbox Game Studios'],"32,99€",,"32,99€","{'windows': True, 'mac': False, 'linux': False}",['Strategy'],301.0,20.0,9.0,Overwhelmingly Positive,51013.0,2656.0,53669.0
Palworld,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1623730/4f823e476ad290ad4f19763e7d800723df422dfa/capsule_sm_120.jpg?t=1737094038,1623730,game,1623730,False,"English, Simplified Chinese, Traditional Chinese, Japanese, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian, Korean",['Pocketpair'],['Pocketpair'],"28,99€",,"28,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",33.0,20.0,9.0,Overwhelmingly Positive,126963.0,6062.0,133025.0
Dota 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/570/capsule_sm_120.jpg?t=1739210483,570,game,570,True,"Bulgarian, Czech, Danish, Dutch, English<strong>*</strong>, Finnish, French, German, Greek, Hungarian, Italian, Japanese, Korean<strong>*</strong>, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Romanian, Russian, Simplified Chinese<strong>*</strong>, Spanish - Spain, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Spanish - Latin America, Vietnamese<br><strong>*</strong>languages with full audio support",['Valve'],['Valve'],,,,"{'windows': True, 'mac': True, 'linux': True}","['Action', 'Strategy', 'Free To Play']",,9.0,8.0,Very Positive,5420.0,667.0,6087.0
The Headliners,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3059070/48a550b5871809a9453ea4a1a09220118ca92823/capsule_sm_120.jpg?t=1740737211,3059070,game,3059070,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Ukrainian, Turkish, Croatian<br><strong>*</strong>languages with full audio support",['KAFI'],['KAFI'],"7,79€",,"7,79€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Indie']",,20.0,8.0,Very Positive,1520.0,169.0,1689.0
Far Cry® 4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/298110/capsule_sm_120.jpg?t=1739176495,298110,game,298110,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Czech, Danish, Dutch, Finnish, Japanese<strong>*</strong>, Korean, Polish, Portuguese - Brazil<strong>*</strong>, Russian, Swedish, Norwegian, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support","['Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev']",['Ubisoft'],"5,99€","29,99€","5,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",57.0,20.0,8.0,Very Positive,16838.0,3955.0,20793.0
VRChat,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/438100/capsule_sm_120.jpg?t=1733413042,438100,game,438100,True,"English, French, Italian, German, Spanish - Spain, Japanese, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese",['VRChat Inc.'],['VRChat Inc.'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Adventure', 'Casual', 'Massively Multiplayer', 'Simulation', 'Sports', 'Free To Play', 'Early Access']",,20.0,8.0,Very Positive,92.0,18.0,110.0
Assassin's Creed® Unity,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/289650/capsule_sm_120.jpg?t=1734511984,289650,game,289650,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Czech, Japanese<strong>*</strong>, Korean, Polish, Portuguese - Brazil, Russian<strong>*</strong>, Traditional Chinese, Dutch<br><strong>*</strong>languages with full audio support",['Ubisoft'],['Ubisoft'],"7,49€","29,99€","7,49€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",57.0,20.0,6.0,Mostly Positive,16331.0,5432.0,21763.0
